id,track names,artists name,artists id,genres
2Bs1Lw9LX8hBm70t1iGdlh,He's So Fine - Remastered 2000,The Chiffons,05sIdEkXAYDbDDdv3T56Oj,rock-and-roll
3VgrSJEKBRT3xmwzpaxxEF,(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,1Pe5hlKMCTULjosqZ6KanP,soul
7xsH4s0GwIQUhId1AtPVZv,How Sweet It Is (To Be Loved By You),Marvin Gaye,3koiLjNrgRTNbOwViDipeA,soul
1JguzruTnY4PrbWu7BKD38,Love Child,Diana Ross & The Supremes,0rXI0q8Cahq6numvPlloaq,soul
6Udg88zGCFc2xA9M4EavzH,My Cherie Amour,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,soul
3xsOtNxtBW0oTI1OWKAzTm,Walk on By,Dionne Warwick,2JSjCHK79gdaiPWdKiNUNp,vocal jazz
6vcG9EgeqJUSmmF65lxUm6,One Fine Day,The Chiffons,05sIdEkXAYDbDDdv3T56Oj,rock-and-roll
2BGNomqCxEDcXyxf8bg27k,Eight Miles High,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,traditional folk
252YuUdUaC5OojaBU0H1CP,Come A Little Bit Closer,Jay & The Americans,0DAqhikcMKLo2lPADVz2fs,rock-and-roll
79Yk6AlSKi5dxDFINID2hS,Someday We'll Be Together,Diana Ross & The Supremes,0rXI0q8Cahq6numvPlloaq,soul
4Sz8zFchpHQVQVqVyGz5Jb,You Beat Me To The Punch - Stereo Version,Mary Wells,1cjZk1xXn3YCToNg3uJpA7,soul
3no0tiiQldD3LnsxwVtnnk,You've Lost That Lovin' Feelin' - Single Version,The Righteous Brothers,4b0WsB47XCa9F83BmwQ7WX,rock-and-roll
1MMp1H2Kib2BCDtdL5nL63,Hey Jude,Wilson Pickett,0N5PyKJzS3M1XNlaCL7bbE,southern soul
2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,traditional folk
1vG906bxMqUVufJoLSF4rV,You've Really Got A Hold On Me,Smokey Robinson & The Miracles,6TKOZZDd5uV5KnyC5G4MUt,southern soul
3Rhxe6P1im82NFVkt9X2qZ,I'm Gonna Make You Love Me,Diana Ross & The Supremes,0rXI0q8Cahq6numvPlloaq,soul
7arXVtGNJPa7aOHiKOeUsl,My Guy - Single Version,Mary Wells,1cjZk1xXn3YCToNg3uJpA7,soul
2SWBfqj1FrS8t8z56G55rP,I Got You Babe,Sonny & Cher,71lGEtP9qYXDsSXjfexTqO,rock-and-roll
5Sz09kaSzvpTC8lgm5W8Mt,Mustang Sally,Wilson Pickett,0N5PyKJzS3M1XNlaCL7bbE,southern soul
5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,1PCZpxHJz7WAMF8EEq8bfc,traditional folk
4Dq749x2QP6OXTURJ9GGY8,The Tears Of A Clown,Smokey Robinson & The Miracles,6TKOZZDd5uV5KnyC5G4MUt,southern soul
7GHf8dQ2wA71wYOuRsQCZP,Rhythm of the Rain,The Cascades,6qF0CJP412Gd50Rn1sFg2o,rock-and-roll
7cNRqg0lbiqBaGeOlA4AEU,Up on the Roof,The Drifters,1FqqOl9itIUpXr4jZPIVoT,soul
76Zi40dd2HoTn3sehttJhY,My Way,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,lounge
