id,track names,artists name,artists id,track acousticness,track danceability,track duration_ms,track energy,track instrumentalness,track key,track liveness,track loudness,track mode,track speechiness,track time_signature,track valence,genres
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,5NGO30tJxFlKixkPSgXcFE,0.121,0.558,260573,0.768,0.0626,2,0.124,-9.997,1,0.0343,4,0.429,soft rock
2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,0.0984,0.583,226827,0.905,0.00019,2,0.0593,-6.132,1,0.0733,4,0.646,yacht rock
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,0.501,0.516,288733,0.549,0.00572,6,0.184,-13.741,1,0.0373,4,0.907,yacht rock
4YBIuDWPsVy9pXLCUBORZN,The Living Years,Mike & The Mechanics,2yTUYhIf8fxptTIy3KLuJD,0.655,0.527,332333,0.429,0.0,8,0.0865,-12.431,1,0.0321,4,0.277,soft rock
5XsMz0YfEaHZE0MTb1aujs,Wake Me Up Before You Go-Go,Wham!,5lpH0xAS4fVfLkACg9DAuM,0.186,0.618,230693,0.764,0.0,0,0.12,-6.027,1,0.0562,4,0.876,new wave pop
2fMAEEhdpXo4ROX5eZcbOg,The Whole Of The Moon - 2004 Remastered Version,The Waterboys,5TnuP42pw475UrjjeabtwZ,0.119,0.606,302827,0.794,7.16e-06,0,0.125,-7.168,1,0.0291,4,0.584,scottish rock
6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,Cher,72OaDtakiy6yFqkt4TsiFt,0.243,0.658,239827,0.575,0.0,11,0.122,-10.365,1,0.0267,4,0.504,pop
1A2PWRltFrX8iB8IP3CUgo,St. Elmos Fire (Man in Motion),John Parr,3Z1tibPKhUYWCno0IYicCN,0.15,0.612,251800,0.6,3.04e-06,9,0.222,-10.945,1,0.0327,4,0.471,soft rock
7aS418hRnOnYrXeyrZilwk,A Little Respect - 2009 Remastered Version,Erasure,0z5DFXmhT4ZNzWElsM7V89,0.0299,0.607,213987,0.784,3.85e-06,0,0.288,-7.963,1,0.0258,4,0.622,synthpop
2Y90nL1ohB4sgYELDs7uNx,Glory Days,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.0457,0.574,254733,0.96,0.0,9,0.121,-4.906,1,0.032,4,0.978,singer-songwriter
3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,ABBA,0LcJLqbBmaGUft1e9Mm8HV,0.574,0.454,294720,0.788,0.000766,6,0.0859,-6.748,1,0.0371,4,0.52,swedish pop
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,0.182,0.776,280000,0.763,0.0065,5,0.077,-8.124,1,0.0535,4,0.82,soft rock
1cx2NcSnJYdr3kvHWmX7fF,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",Dionne Warwick,2JSjCHK79gdaiPWdKiNUNp,0.333,0.683,257360,0.284,0.0,0,0.0608,-15.207,0,0.0314,4,0.207,vocal jazz
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2,51Blml2LZPmy7TTiAg47vQ,0.0135,0.564,277477,0.774,0.00191,1,0.0861,-9.424,1,0.0368,4,0.657,rock
56GbZVwxMdf1DENCluYS8A,Don't Dream It's Over,Crowded House,7ohlPA8dRBtCf92zaZCaaB,0.00939,0.451,238173,0.752,0.000202,8,0.0844,-6.993,1,0.0412,4,0.358,rock
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,0.0183,0.508,216053,0.834,0.0,2,0.0732,-6.205,1,0.0386,4,0.774,soft rock
4czNORk5MjW5WOn98bki32,All Night Long (All Night) - Single Version,Lionel Richie,3gMaNLQm7D9MornNILzdSl,0.15,0.748,258667,0.603,0.000261,1,0.0269,-12.044,1,0.043,4,0.827,soft rock
4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,0.416,0.554,162467,0.783,1.54e-06,6,0.631,-5.852,1,0.0457,4,0.813,country dawn
7sMGwiS4vOMcz86ZY3vKYM,Girls Just Want to Have Fun,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,0.414,0.705,228120,0.847,3.21e-06,6,0.406,-2.588,1,0.0361,4,0.743,soft rock
6r20M5DWYdIoCDmDViBxuz,You Got It,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,0.596,0.649,210267,0.618,1.46e-06,9,0.192,-10.728,1,0.0265,4,0.667,rockabilly
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,6IRouO5mvvfcyxtPDKMYFN,0.193,0.477,304787,0.471,1.76e-06,6,0.131,-10.036,1,0.0277,4,0.423,soft rock
37Q5anxoGWYdRsyeXkkNoI,Heaven Is a Place on Earth,Belinda Carlisle,7xkAwz0bQTGDSbkofyQt3U,0.0243,0.64,246520,0.852,1.82e-06,1,0.0497,-8.119,0,0.0345,4,0.793,soft rock
2D4D3hiOf5U0W6SvJoCQph,"Get Outta My Dreams, Get Into My Car",Billy Ocean,5IDs1CK15HegSAhGEbSYXo,0.0879,0.666,284373,0.91,8.43e-06,4,0.335,-6.457,1,0.0399,4,0.919,yacht rock
480dDrqG7LO6qDaphHeXlM,Invisible Touch - Remastered 2007,Genesis,3CkvROUTQ6nRi9yQOcsB50,0.202,0.623,210133,0.94,0.00184,0,0.0472,-5.731,1,0.0365,4,0.837,symphonic rock
5NoUgO4Kr93QymQGQlBC7b,Up Where We Belong,Joe Cocker,3pFCERyEiP5xeN2EsPXhjI,0.597,0.573,233240,0.429,8.18e-05,2,0.0839,-8.68,1,0.0294,4,0.361,soft rock
5NwkWwfRJaT55hEPtCmJHx,You're the Voice,John Farnham,1QxaPWG1POM8Ul6WwsHq4y,0.22,0.369,302107,0.762,2.8e-05,10,0.579,-8.993,1,0.0464,4,0.644,australian rock
37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,0PFtn5NtBbbUNbU9EAmIWF,0.0208,0.365,331200,0.513,0.000147,7,0.205,-13.034,0,0.0357,4,0.739,yacht rock
5fnOrhQ4KgT5irGCjIccGH,Arthur's Theme (Best That You Can Do),Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.169,0.526,234493,0.515,0.000816,9,0.181,-11.169,1,0.0389,4,0.518,yacht rock
0ZfM5XfJTtFPhOxAERRnNY,The Look,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,0.0531,0.634,237320,0.838,8.34e-06,2,0.0522,-5.363,1,0.0413,4,0.541,swedish pop
0Zt9fqRK58Y0onY1VwaKp7,She Drives Me Crazy,Fine Young Cannibals,20p5D2KrE8CGuOjHtxsyTp,0.164,0.796,218907,0.693,1.77e-05,2,0.0408,-6.02,1,0.0413,4,0.954,synthpop
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,5PN2aHIvLEM98XIorsPMhE,0.0204,0.675,228000,0.649,0.0,5,0.0959,-10.271,1,0.0319,4,0.596,soft rock
4CWZffvYnRPdHunwWoM2AH,Total Eclipse of the Heart,Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,0.194,0.433,269560,0.559,0.0,8,0.0732,-11.344,1,0.0636,4,0.178,soft rock
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0PFtn5NtBbbUNbU9EAmIWF,0.257,0.671,295893,0.373,8.01e-05,9,0.0481,-18.064,1,0.0323,4,0.732,yacht rock
5MoDQWMDMaAGDEiWsJfeCi,Eternal Flame,The Bangles,51l0uqRxGaczYr4271pVIC,0.525,0.526,238027,0.358,0.0,4,0.0942,-7.239,0,0.0243,3,0.4,soft rock
07ABETRdek3ACMpRPvQuaT,Always on My Mind,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,0.0116,0.533,234907,0.783,0.0565,7,0.186,-10.61,1,0.0366,4,0.726,synthpop
0ire4j2mcGovF5JA1D2cTp,Don't Leave Me This Way (with Sarah Jane Morris),The Communards,17U2ImH5IyYMvjkCfPhMHT,0.135,0.64,271067,0.926,2.04e-06,3,0.134,-5.597,1,0.0322,4,0.901,synthpop
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2,51Blml2LZPmy7TTiAg47vQ,0.000202,0.54,295516,0.429,0.355,2,0.141,-11.822,1,0.0285,4,0.113,rock
3nQuDlaVZApyrG6tdsETe0,Valerie,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,0.593,0.722,246667,0.518,0.00453,9,0.0854,-10.78,1,0.0296,4,0.753,symphonic rock
0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,ABBA,0LcJLqbBmaGUft1e9Mm8HV,0.457,0.764,252853,0.626,6.35e-06,0,0.201,-8.274,1,0.0288,4,0.961,swedish pop
7arHM2KZ0KzIZXFVDRGClI,Holiday,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.0251,0.813,231560,0.699,0.0135,7,0.0527,-8.656,1,0.0458,4,0.732,pop
1KU5EHSz04JhGg3rReGJ0N,Black Velvet,Alannah Myles,6IYnSXO40Bh7Zdqhf6rQoj,0.273,0.754,287440,0.366,9.04e-05,8,0.106,-10.07,1,0.0312,4,0.469,new wave pop
1mskmld5ZKEhRaNvYVPoqZ,Gloria,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.107,0.776,289853,0.743,0.293,9,0.149,-6.807,1,0.0289,4,0.84,synthpop
1y748kOQshZECWk5MddfOv,Love Changes (Everything),Climie Fisher,3bpvhFSIErguVNQUiutctF,0.305,0.624,268187,0.868,1.38e-05,5,0.186,-5.867,1,0.0269,4,0.806,new wave pop
7aHRctaQ7vjxVTVmY8OhAA,We Built This City,Starship,0kObWap02DEg9EAJ3PBxzf,0.052,0.661,296080,0.908,0.0,5,0.0708,-4.897,1,0.039,4,0.656,soft rock
029NqmIySn1kOY305AAhxT,Sledgehammer,Peter Gabriel,7C4sUpWGlTy7IANjruj02I,0.0246,0.657,313533,0.685,0.0,1,0.037,-5.203,1,0.0334,4,0.424,symphonic rock
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,0.0058,0.572,237053,0.654,3.21e-06,7,0.09,-7.027,0,0.0344,4,0.399,soft rock
6Nd6ntkzr4t8o1FKPGOSMt,Here I Go Again - 2018 Remaster,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,0.0117,0.292,275395,0.823,7.79e-05,7,0.155,-6.763,1,0.0407,4,0.244,rock
2A6yzRGMgSQCUapR2ptm6A,True Colors,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,0.701,0.397,227600,0.207,3.07e-05,0,0.116,-13.155,1,0.0331,4,0.268,soft rock
10IjsMtp26Om76fzdCZ5me,Coming Around Again - Remastered 2004,Carly Simon,4FtSnMlCVxCswABUmdhwpm,0.624,0.643,222027,0.482,0.000233,5,0.0988,-9.13,1,0.0263,4,0.375,soft rock
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,0.155,0.408,294773,0.48,1.82e-05,9,0.0877,-11.017,1,0.0266,4,0.19,soft rock
3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.589,0.62,155880,0.446,0.0299,1,0.0727,-14.451,0,0.0347,4,0.868,singer-songwriter
7INi4pMPG4IE0Smx5y4KVf,Easy Lover,Philip Bailey,6ZNeppgfBLPUyugks9Yn1u,0.0674,0.749,304507,0.699,0.00192,1,0.0763,-13.108,1,0.0371,4,0.935,yacht rock
5tE2kEW1Jom3Qc93UPBT79,All Right,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.17,0.711,253653,0.647,0.0,6,0.234,-5.225,0,0.0353,4,0.504,yacht rock
2OZyDYkNED6mIDi8RXLnWy,Kokomo,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,0.0107,0.684,215573,0.643,0.0,0,0.292,-10.252,1,0.0329,4,0.922,sunshine pop
1GjbTNFImFrjFsNdleDe78,Never Tear Us Apart,INXS,1eClJfHLoDI4rZe5HxzBFv,0.00309,0.664,184587,0.613,0.000128,0,0.175,-7.56,1,0.0273,3,0.193,soft rock
6A8OnjnpShshNpcqWtZRjr,Papa Don't Preach,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.311,0.807,345280,0.906,0.000791,5,0.0248,-8.973,0,0.0371,4,0.971,pop
3wvfuyGNtR7ySfRkhtXtO9,Heaven,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,0.0492,0.394,243693,0.398,0.0,9,0.115,-13.874,0,0.0262,4,0.357,soft rock
65E62rOSbm7SZbAMYjNTJq,Pride (In The Name Of Love) - Remastered 2009,U2,51Blml2LZPmy7TTiAg47vQ,0.00135,0.458,228427,0.843,0.000296,4,0.778,-7.201,1,0.0316,4,0.713,rock
4W4wYHtsrgDiivRASVOINL,Love Shack,The B-52's,3gdbcIdNypBsYNu3iiCjtN,0.0325,0.715,321573,0.817,1.61e-06,5,0.851,-6.227,0,0.0532,4,0.871,zolo
6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,0.243,0.748,262240,0.551,1.57e-06,1,0.0943,-9.054,1,0.0239,4,0.65,soul
5tawGZuoaKGinhLIn9U5X4,The Lady In Red,Chris de Burgh,2RpHsROrX075xfIwHn6B2U,0.332,0.548,256173,0.294,3.34e-06,10,0.0392,-17.112,1,0.0333,4,0.491,soft rock
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,0.0771,0.712,287733,0.967,0.0,7,0.356,-5.206,1,0.047,4,0.895,soft rock
000u1dTg7y1XCDXi80hbBX,I Don't Want A Lover,Texas,5JsdVATHNPE0XdMFMRoSuf,0.196,0.756,300600,0.47,0.000487,7,0.126,-12.615,1,0.0394,4,0.43,scottish rock
0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,3PhoLpVuITZKcymswpck5b,0.0165,0.756,304133,0.422,0.00183,11,0.0368,-12.967,0,0.0292,4,0.487,soft rock
7DFawVSjI88xR9mjnWwURg,If You Don't Know Me by Now - 2008 Remaster,Simply Red,1fa0cOhromAZdq2xRA4vv8,0.492,0.638,204000,0.352,0.0,10,0.105,-9.266,1,0.0268,3,0.204,sophisti-pop
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,1aX2dmV8XoHYCOQRxjPESG,0.184,0.731,236920,0.738,0.0,9,0.214,-8.125,0,0.0377,4,0.958,synthpop
66S14BkJDxgkYxLl5DCqOz,I'm Gonna Be (500 Miles),The Proclaimers,1A92IAcd7A6npCA33oGM5i,0.151,0.851,219467,0.551,0.0,4,0.0827,-5.177,1,0.0396,4,0.807,scottish rock
6lUXKiuZ4n7fgLJU8wJtBf,Ebony & Ivory,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,0.148,0.632,222467,0.559,0.0,4,0.0515,-11.564,1,0.0355,4,0.757,soft rock
3wfujdbamR3Z46F4xav7LM,Drive,The Cars,6DCIj8jNaNpBz8e5oKFPtp,0.124,0.582,234493,0.606,0.00139,6,0.151,-9.961,1,0.0289,5,0.504,soft rock
5huh0htdiJDatAtbHLtpfz,A Groovy Kind Of Love,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,0.283,0.46,209333,0.182,2.57e-05,2,0.101,-14.711,1,0.0303,4,0.188,soft rock
0PXw9NKvolWTo7U9JkNzmc,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",Glenn Frey,3vMWY1bUrmYoSoEWLiQWOZ,0.0167,0.622,227800,0.865,2.34e-05,7,0.0692,-6.369,1,0.0531,4,0.87,soft rock
1eyq8cjUQ2daFthW2PC2GM,Glory of Love,Peter Cetera,5xWPOujQqd4wXyB08slZ9Z,0.0778,0.518,258120,0.585,2.43e-06,5,0.31,-8.485,1,0.0279,4,0.312,soft rock
5JvsxPAHsGxwNq4xto2HtM,Listen To Your Heart,Roxette,2SHhfs4BiDxGQ3oxqf0UHY,0.108,0.539,328093,0.583,0.0,1,0.111,-4.935,0,0.0275,4,0.337,swedish pop
07itbZUgkAmBi4CEH5NniJ,I Got You Babe,UB40,69MEO1AADKg1IZrq2XLzo5,0.0806,0.756,189093,0.61,7.89e-05,5,0.114,-13.002,1,0.0709,4,0.863,uk reggae
54b8qPFqYqIndfdxiLApea,Alone,Heart,34jw2BbxjoYalTp8cJFCPv,0.638,0.418,218733,0.452,0.00026,1,0.0959,-13.099,1,0.0356,4,0.168,soft rock
4HA2jo7wkMdN1lmLO6ryzE,End Of The Line,Traveling Wilburys,2hO4YtXUFJiUYS2uYFvHNK,0.163,0.578,209520,0.836,1.36e-06,2,0.0583,-6.607,1,0.0512,4,0.932,supergroup
60mGckXEG1EzR4VmjYLfEW,Guilty (feat. Barry Gibb),Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,0.231,0.626,264333,0.425,0.0,0,0.114,-15.656,1,0.0356,4,0.952,soft rock
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,2jzc5TC5TVFLXQlBNiIUzE,0.018,0.573,225280,0.902,0.00125,6,0.0928,-7.638,0,0.054,4,0.876,synthpop
58DXqHKK7TfxUmhCq2ux4E,Hard to Say I'm Sorry,Chicago,3iDD7bnsjL9J4fO298r0L0,0.707,0.543,232320,0.381,4.29e-06,4,0.249,-8.565,1,0.0248,4,0.188,yacht rock
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,58lV9VcRSjABbAbfWS6skp,0.0778,0.532,249293,0.887,0.000214,0,0.294,-3.757,1,0.0335,4,0.795,rock
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.000373,0.398,278680,0.952,7.75e-05,4,0.1,-6.042,1,0.061,4,0.584,singer-songwriter
5jSz894ljfWE0IcHBSM39i,Raspberry Beret,Prince,5a2EaR3hamoenG9rDuVn8j,0.21,0.761,215173,0.67,0.000426,2,0.0685,-12.759,1,0.0438,4,0.91,synth funk
6r8k1vznHrzlEKYxL4dZEe,La Isla Bonita,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.302,0.725,242320,0.612,1.63e-05,1,0.0548,-10.706,0,0.0372,4,0.965,pop
7woZGXjtaYwuvSoU1zToB3,Free Fallin',Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,0.178,0.617,256667,0.435,0.0,5,0.0822,-13.547,1,0.0256,4,0.601,soft rock
17Ng10tIgnYmAitl0SgT3R,Higher Love - Single Version,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,0.055,0.696,252227,0.89,0.0596,5,0.5,-6.819,1,0.0441,4,0.922,symphonic rock
2xcrseImDFEf8Urommws03,New Sensation,INXS,1eClJfHLoDI4rZe5HxzBFv,0.00712,0.682,220160,0.954,4.04e-05,9,0.052,-4.951,1,0.0625,4,0.928,soft rock
5UU5FbITNm5OunvHQdsKME,"When the Going Gets Tough, The Tough Get Going",Billy Ocean,5IDs1CK15HegSAhGEbSYXo,0.407,0.754,248000,0.763,0.0,4,0.318,-6.318,1,0.0473,4,0.932,yacht rock
7j74lucZ59vqN67Ipe2ZcY,Maneater,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.0405,0.724,273173,0.498,8.56e-05,11,0.0761,-13.083,0,0.0423,4,0.823,yacht rock
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.429,0.671,248440,0.712,0.0,2,0.103,-7.815,1,0.0476,4,0.462,rock
15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,2aS6jYh7ysTL1ZUsHneNgM,0.0613,0.497,255733,0.719,0.0,6,0.411,-9.397,1,0.0266,4,0.547,synthpop
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.0436,0.631,213067,0.932,0.137,5,0.0918,-4.142,1,0.0354,4,0.971,rock
1pTGc8pwyo6xtgXBKCBcFn,Woman in Love,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,0.248,0.469,231840,0.278,0.000126,3,0.133,-16.311,0,0.028,4,0.331,soft rock
2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold You,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,0.0811,0.692,193120,0.422,0.0,2,0.0848,-10.533,1,0.0333,4,0.468,women's music
2RWFncSWZEhSRRifqiDNVV,Run To You,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,0.00515,0.561,233270,0.811,3.6e-05,4,0.287,-6.157,1,0.0265,4,0.635,soft rock
3Z2tPWiNiIpg8UMMoowHIk,We Are The World,U.S.A. For Africa,7sF6m3PpW6G6m6J2gzzmzM,0.189,0.528,427333,0.447,0.0,4,0.0745,-15.255,1,0.0435,4,0.292,musical advocacy
5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,0.201,0.832,275533,0.544,0.000139,6,0.632,-12.697,1,0.0442,4,0.928,urban contemporary
3h04eZTnmFLRMjZajbrp2R,Need You Tonight,INXS,1eClJfHLoDI4rZe5HxzBFv,0.0419,0.795,181107,0.63,0.575,10,0.0894,-7.217,0,0.0841,4,0.785,soft rock
5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,The Police,5NGO30tJxFlKixkPSgXcFE,0.0453,0.799,242667,0.506,0.00107,2,0.0365,-9.414,1,0.0606,4,0.518,soft rock
5RYLa5P4qweEAKq5U1gdcK,A Kind Of Magic - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.0184,0.67,264253,0.776,0.00294,9,0.128,-5.874,1,0.0356,4,0.703,rock
2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,0.313,0.711,296800,0.292,0.0,4,0.131,-15.523,0,0.037,4,0.194,women's music
1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,The Pointer Sisters,2kreKea2n96dXjcyAU9j5N,0.0962,0.59,230640,0.868,0.000322,5,0.442,-5.832,0,0.048,4,0.798,soft rock
4eug5z9kaJbQ65C7IteNFF,Woman,John Lennon,4x1nvY2FN8jxqAFA0DA02H,0.242,0.538,207013,0.556,0.00239,3,0.0853,-8.806,1,0.0231,4,0.793,rock
6G3afsR0udhKnAU0Tut25j,Mary's Prayer,Danny Wilson,2qsc1hUhG2UrNZhByveJ6x,0.235,0.682,234467,0.571,0.0,0,0.116,-13.139,1,0.0367,4,0.657,sophisti-pop
7yBl8YmvcgwwYlazJcvowE,Fame,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,0.132,0.7,316067,0.73,0.0,0,0.133,-8.763,0,0.0311,4,0.961,soft rock
2v7ywbUzCgcVohHaKUcacV,Like a Prayer,Madonna,6tbjWDEIzxoDsBA1FuhfPW,0.432,0.66,340867,0.629,7.3e-05,5,0.172,-12.359,1,0.0387,4,0.324,pop
4qgZs0RNjdzKAS22lP0QjY,Where The Streets Have No Name - Remastered,U2,51Blml2LZPmy7TTiAg47vQ,0.00976,0.49,337506,0.724,0.0046,2,0.159,-9.581,1,0.0366,4,0.292,rock
19DVNifOaTnuP0iq1kTqgW,Let's Stay Together - 2015 Remaster,Tina Turner,1zuJe6b1roixEKMOtyrEak,0.635,0.671,316747,0.802,0.00069,8,0.119,-5.792,0,0.0691,4,0.492,soft rock
1Qrdlkgg9I4J7r3P4kZNwr,Missing You,John Waite,2TPyCsRoh2tjeZLTQ2ojlj,0.052,0.552,269760,0.552,0.0,11,0.046,-9.736,0,0.0364,4,0.593,soft rock
15Mh8m2BGTUptR8yy7fNAS,Only You,Yazoo,1G1mX30GpUJqOr1QU2eBSs,0.332,0.752,194173,0.307,0.000135,9,0.0829,-17.063,1,0.0398,4,0.854,synthpop
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.234,0.751,190627,0.501,0.112,5,0.0467,-12.151,1,0.0551,4,0.902,yacht rock
6e40mgJiCid5HRAGrbpGA6,I Want It That Way,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,0.216,0.689,213600,0.702,0.0,6,0.159,-5.642,0,0.0261,4,0.484,europop
3APayTEWiUl9Ssep4BOXR2,Torn,Natalie Imbruglia,0dlOr0VIysztGWvU1dpjmP,0.0746,0.559,244813,0.928,5.56e-05,5,0.696,-3.04,1,0.0355,4,0.599,pop rock
3FteycP8CaXS1MhjcXekVT,Stop,Spice Girls,0uq5PttqEjj3IH1bzwcrXF,0.287,0.722,204754,0.845,0.0,2,0.0561,-4.446,0,0.0308,4,0.965,pop
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,2SHhfs4BiDxGQ3oxqf0UHY,0.34,0.52,258787,0.652,5.49e-05,5,0.256,-6.655,1,0.0274,4,0.722,swedish pop
2CT3r93YuSHtm57mjxvjhH,Wonderwall,Oasis,2DaxqgrOhkeH0fpeiQq2f4,0.000807,0.409,258613,0.892,0.0,2,0.207,-4.373,1,0.0336,4,0.651,rock
60Pwcnt2y9ML9VP4gwrcxm,Walking in Memphis,Cher,72OaDtakiy6yFqkt4TsiFt,0.587,0.696,235493,0.679,0.0,2,0.165,-7.363,1,0.0305,4,0.527,pop
0TxXEbxn52XsuAhxb6VFZw,This Kiss,Faith Hill,25NQNriVT2YbSW80ILRWJa,0.137,0.48,194907,0.832,0.0,11,0.354,-5.663,1,0.0426,4,0.648,pop rock
1wb4P4F0sxAQ2KXrRvsx6n,You're Still The One,Shania Twain,5e4Dhzv426EvQe3aDb64jL,0.363,0.585,212200,0.494,0.0,3,0.0886,-8.751,1,0.0353,4,0.634,dance pop
4VZDv8sASBS8UruUBGTFdk,Hold On,Wilson Phillips,1yMYjh77WgOVafRkI50mim,0.4,0.679,266867,0.657,0.0,5,0.0497,-9.897,1,0.0255,4,0.546,soft rock
3GpdNg7Krt9vjc6tgDoKe1,Breakfast At Tiffany's,Deep Blue Something,5N5RfI8FFXk4WQ8kkjE407,0.113,0.624,257187,0.826,0.0,2,0.0938,-5.534,1,0.0287,4,0.526,pop rock
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,Ronan Keating,3nlHsNqwCSvT988ZfSW1Yh,0.161,0.456,256827,0.448,1.19e-06,7,0.0811,-10.665,1,0.0251,4,0.418,soft rock
7p9dd71JR2ucoAuO1Sy0VZ,When You're Gone,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,0.000299,0.546,204893,0.931,2.92e-05,0,0.11,-6.344,1,0.0341,4,0.643,soft rock
0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,Hanson,0SdiiPkr02EUdekHZJkt58,0.00481,0.683,268653,0.937,0.0046,9,0.07,-6.335,1,0.0449,4,0.619,pop rock
24fQpRwKFkC3Fe8QtvvrNw,Back for Good - Radio Mix,Take That,1XgFuvRd7r5g0h844A5ZUQ,0.308,0.6,242267,0.504,0.0,5,0.137,-9.761,1,0.0292,4,0.547,europop
2goLsvvODILDzeeiT4dAoR,Believe,Cher,72OaDtakiy6yFqkt4TsiFt,0.0082,0.652,239027,0.917,0.0,6,0.0509,-6.72,1,0.0548,4,0.459,pop
